Network,Acc.(%),Time(ms),Gain,Thrshld.T,Exit(%)
B-branchy_dgnet_mutiT(200),66.94000009551644,0.5824115037918091,1.1806147172505248,"{0.001, 0.05, 0.001}","{42.82, 33.54, 2.13, 21.51}"
B-branchy_dgnet_mutiT(200),66.96000009700656,0.5877364635467529,1.16991821253221,"{0.001, 0.05, 0.005}","{42.82, 33.54, 4.19, 19.45}"
B-branchy_dgnet_mutiT(200),67.09000010751188,0.5850704908370972,1.1752491428662244,"{0.001, 0.05, 0.01}","{42.82, 33.54, 5.48, 18.16}"
B-branchy_dgnet_mutiT(200),67.1200001435727,0.6692830085754394,1.027373448993088,"{0.001, 0.05, 0.05}","{42.82, 33.54, 9.13, 14.51}"
B-branchy_dgnet_mutiT(200),67.09000011526048,0.5841398477554322,1.1771215326513826,"{0.001, 0.05, 0.1}","{42.82, 33.54, 11.16, 12.48}"
B-branchy_dgnet_mutiT(200),66.72000010237097,0.5838624954223632,1.1776807009588972,"{0.001, 0.05, 0.5}","{42.82, 33.54, 17.37, 6.27}"
B-branchy_dgnet_mutiT(200),67.0700001130253,0.5520346879959106,1.245580409754456,"{0.001, 0.05, 0.75}","{42.82, 33.54, 21.41, 2.23}"
B-branchy_dgnet_mutiT(200),67.15000009432434,0.507609224319458,1.3545923910158975,"{0.001, 0.05, 1.0}","{42.82, 33.54, 22.79, 0.85}"
B-branchy_dgnet_mutiT(200),67.20000010356307,0.4428586006164551,1.552648163353905,"{0.001, 0.05, 5.0}","{42.82, 33.54, 23.64, 0.0}"
B-branchy_dgnet_mutiT(200),67.20000010356307,0.43951420783996586,1.5644627195373557,"{0.001, 0.05, 10.0}","{42.82, 33.54, 23.64, 0.0}"
B-branchy_dgnet_mutiT(200),67.0000001937896,0.5931696653366089,1.1592022199625158,"{0.001, 0.1, 0.0001}","{42.82, 37.36, 0.45, 19.37}"
B-branchy_dgnet_mutiT(200),67.03000019051134,0.5816046476364136,1.182252575984349,"{0.001, 0.1, 0.001}","{42.82, 37.36, 1.62, 18.2}"
B-branchy_dgnet_mutiT(200),67.09000019460916,0.5857650995254517,1.1738555155123969,"{0.001, 0.1, 0.005}","{42.82, 37.36, 3.32, 16.5}"
B-branchy_dgnet_mutiT(200),67.15000019326806,0.5878960371017455,1.1696006597738267,"{0.001, 0.1, 0.01}","{42.82, 37.36, 4.29, 15.53}"
B-branchy_dgnet_mutiT(200),67.10000018894672,0.5907517671585083,1.1639467388814841,"{0.001, 0.1, 0.05}","{42.82, 37.36, 7.07, 12.75}"
B-branchy_dgnet_mutiT(200),67.14000019475817,0.5860024213790893,1.1733801223114806,"{0.001, 0.1, 0.1}","{42.82, 37.36, 8.73, 11.09}"
B-branchy_dgnet_mutiT(200),66.96000019274652,0.5753250360488892,1.1951567371286609,"{0.001, 0.1, 0.5}","{42.82, 37.36, 14.35, 5.47}"
B-branchy_dgnet_mutiT(200),67.03000016383827,0.5423743724822998,1.2677656389361562,"{0.001, 0.1, 0.75}","{42.82, 37.36, 17.84, 1.98}"
B-branchy_dgnet_mutiT(200),67.0100001822412,0.502212405204773,1.3691489611696368,"{0.001, 0.1, 1.0}","{42.82, 37.36, 18.92, 0.9}"
B-branchy_dgnet_mutiT(200),67.03000018388033,0.44320743083953856,1.5514261382534529,"{0.001, 0.1, 5.0}","{42.82, 37.36, 19.82, 0.0}"
B-branchy_dgnet_mutiT(200),67.03000018388033,0.44715416431427,1.537732727877172,"{0.001, 0.1, 10.0}","{42.82, 37.36, 19.82, 0.0}"
B-branchy_dgnet_mutiT(200),66.98000008031725,0.5862242937088012,1.1729360250876555,"{0.001, 0.5, 0.0001}","{42.82, 47.61, 0.25, 9.32}"
B-branchy_dgnet_mutiT(200),66.96000007845461,0.6681320905685425,1.029143192759246,"{0.001, 0.5, 0.001}","{42.82, 47.61, 0.75, 8.82}"
B-branchy_dgnet_mutiT(200),66.88000007532537,0.5829262971878052,1.1795720937446228,"{0.001, 0.5, 0.005}","{42.82, 47.61, 1.5, 8.07}"
B-branchy_dgnet_mutiT(200),66.89000007718802,0.587523913383484,1.1703414571039128,"{0.001, 0.5, 0.01}","{42.82, 47.61, 1.87, 7.7}"
B-branchy_dgnet_mutiT(200),66.85000007137656,0.5818760871887207,1.1817010666217809,"{0.001, 0.5, 0.05}","{42.82, 47.61, 3.26, 6.31}"
B-branchy_dgnet_mutiT(200),66.88000006943942,0.5753803968429565,1.19504174394091,"{0.001, 0.5, 0.1}","{42.82, 47.61, 3.96, 5.61}"
B-branchy_dgnet_mutiT(200),66.7800000718981,0.5638939142227173,1.2193846670972257,"{0.001, 0.5, 0.5}","{42.82, 47.61, 6.73, 2.84}"
B-branchy_dgnet_mutiT(200),66.86000007718802,0.5163640022277832,1.3316257328280945,"{0.001, 0.5, 0.75}","{42.82, 47.61, 8.4, 1.17}"
B-branchy_dgnet_mutiT(200),66.9400000821799,0.47380568981170657,1.4512354065352777,"{0.001, 0.5, 1.0}","{42.82, 47.61, 9.14, 0.43}"
B-branchy_dgnet_mutiT(200),66.91000008285044,0.4433821678161621,1.550814720987422,"{0.001, 0.5, 5.0}","{42.82, 47.61, 9.57, 0.0}"
B-branchy_dgnet_mutiT(200),66.91000008285044,0.4438234329223633,1.5492728456113314,"{0.001, 0.5, 10.0}","{42.82, 47.61, 9.57, 0.0}"
B-branchy_dgnet_mutiT(200),66.97000011101365,0.5614921808242799,1.2246004777185073,"{0.001, 0.75, 0.0001}","{42.82, 53.8, 0.06, 3.32}"
B-branchy_dgnet_mutiT(200),67.02000011116266,0.5604840517044067,1.2268031370056796,"{0.001, 0.75, 0.001}","{42.82, 53.8, 0.29, 3.09}"
B-branchy_dgnet_mutiT(200),67.00000010997057,0.5534830570220948,1.2423209421660233,"{0.001, 0.75, 0.005}","{42.82, 53.8, 0.57, 2.81}"
B-branchy_dgnet_mutiT(200),67.0100001090765,0.5557058572769166,1.2373517102051643,"{0.001, 0.75, 0.01}","{42.82, 53.8, 0.66, 2.72}"
B-branchy_dgnet_mutiT(200),67.01000010848045,0.5466018199920655,1.257960672144489,"{0.001, 0.75, 0.05}","{42.82, 53.8, 1.03, 2.35}"
B-branchy_dgnet_mutiT(200),67.01000010818244,0.5384502410888672,1.2770048936780694,"{0.001, 0.75, 0.1}","{42.82, 53.8, 1.26, 2.12}"
B-branchy_dgnet_mutiT(200),66.98000010788441,0.5064122200012208,1.3577942350422785,"{0.001, 0.75, 0.5}","{42.82, 53.8, 2.29, 1.09}"
B-branchy_dgnet_mutiT(200),66.9600001090765,0.47422521114349364,1.4499515772571627,"{0.001, 0.75, 0.75}","{42.82, 53.8, 2.79, 0.59}"
B-branchy_dgnet_mutiT(200),66.97000010967254,0.4532337665557861,1.517105837232421,"{0.001, 0.75, 1.0}","{42.82, 53.8, 3.16, 0.22}"
B-branchy_dgnet_mutiT(200),66.96000010982156,0.5050628662109375,1.3614217929564527,"{0.001, 0.75, 5.0}","{42.82, 53.8, 3.38, 0.0}"
B-branchy_dgnet_mutiT(200),66.96000010982156,0.43934810161590576,1.5650542026781031,"{0.001, 0.75, 10.0}","{42.82, 53.8, 3.38, 0.0}"
B-branchy_dgnet_mutiT(200),67.06000019818545,0.44931068420410153,1.5303521973678962,"{0.001, 1.0, 0.0001}","{42.82, 55.94, 0.01, 1.23}"
B-branchy_dgnet_mutiT(200),67.07000019818544,0.4629785060882568,1.4851738986378407,"{0.001, 1.0, 0.001}","{42.82, 55.94, 0.09, 1.15}"
B-branchy_dgnet_mutiT(200),67.08000019818545,0.4487959384918213,1.5321074321289792,"{0.001, 1.0, 0.005}","{42.82, 55.94, 0.17, 1.07}"
B-branchy_dgnet_mutiT(200),67.08000019818545,0.4422148227691651,1.5549085138458754,"{0.001, 1.0, 0.01}","{42.82, 55.94, 0.22, 1.02}"
B-branchy_dgnet_mutiT(200),67.07000019818544,0.4370047330856323,1.5734465574721401,"{0.001, 1.0, 0.05}","{42.82, 55.94, 0.34, 0.9}"
B-branchy_dgnet_mutiT(200),67.07000019818544,0.4379176139831543,1.5701665585414661,"{0.001, 1.0, 0.1}","{42.82, 55.94, 0.44, 0.8}"
B-branchy_dgnet_mutiT(200),67.04000019699336,0.41191565990448,1.6692824764954786,"{0.001, 1.0, 0.5}","{42.82, 55.94, 0.88, 0.36}"
B-branchy_dgnet_mutiT(200),67.0500001975894,0.3904014825820923,1.7612730062520516,"{0.001, 1.0, 0.75}","{42.82, 55.94, 1.04, 0.2}"
B-branchy_dgnet_mutiT(200),67.05000019788741,0.3816524028778076,1.8016487979318905,"{0.001, 1.0, 1.0}","{42.82, 55.94, 1.16, 0.08}"
B-branchy_dgnet_mutiT(200),67.05000019788741,0.3736200571060181,1.840381906149931,"{0.001, 1.0, 5.0}","{42.82, 55.94, 1.24, 0.0}"
B-branchy_dgnet_mutiT(200),67.05000019788741,0.3729389667510986,1.8437429557516039,"{0.001, 1.0, 10.0}","{42.82, 55.94, 1.24, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29729161262512205,2.3128926739674696,"{0.001, 5.0, 0.0001}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29867143630981446,2.3022074068019096,"{0.001, 5.0, 0.001}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.2994513988494873,2.2962109895443454,"{0.001, 5.0, 0.005}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29729933738708497,2.312832577818217,"{0.001, 5.0, 0.01}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.2996499538421631,2.2946894670132547,"{0.001, 5.0, 0.05}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29726390838623046,2.3131082296718875,"{0.001, 5.0, 0.1}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29671425819396974,2.3173931615484267,"{0.001, 5.0, 0.5}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.2972083806991577,2.313540389591606,"{0.001, 5.0, 0.75}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.2979840040206909,2.307518469430577,"{0.001, 5.0, 1.0}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.30083670616149905,2.285637286905712,"{0.001, 5.0, 5.0}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.30038294792175296,2.2890899687545985,"{0.001, 5.0, 10.0}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29857468605041504,2.3029534150008826,"{0.001, 10.0, 0.0001}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.2965782880783081,2.3184556001316783,"{0.001, 10.0, 0.001}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29987637996673583,2.2929568275730583,"{0.001, 10.0, 0.005}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29816641807556155,2.306106761823079,"{0.001, 10.0, 0.01}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.2988626480102539,2.300734459292578,"{0.001, 10.0, 0.05}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.33921058177948,2.027069996653669,"{0.001, 10.0, 0.1}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.3361577749252319,2.0454787726553585,"{0.001, 10.0, 0.5}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.3060058355331421,2.247027713293881,"{0.001, 10.0, 0.75}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.3007763147354126,2.286096208996682,"{0.001, 10.0, 1.0}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29840869903564454,2.30423441104338,"{0.001, 10.0, 5.0}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),67.16000027984381,0.29819326400756835,2.3058991461831537,"{0.001, 10.0, 10.0}","{42.82, 57.18, 0.0, 0.0}"
B-branchy_dgnet_mutiT(200),66.84000032752752,0.5850786924362182,1.1752326682920144,"{0.005, 0.0001, 0.0001}","{50.58, 11.23, 4.54, 33.65}"
B-branchy_dgnet_mutiT(200),66.75000038146973,0.5890328168869018,1.1673434368337479,"{0.005, 0.0001, 0.001}","{50.58, 11.23, 9.64, 28.55}"
B-branchy_dgnet_mutiT(200),66.75000042118133,0.5898833751678467,1.1656602335622146,"{0.005, 0.0001, 0.005}","{50.58, 11.23, 13.78, 24.41}"
B-branchy_dgnet_mutiT(200),66.83000039242208,0.5893373727798462,1.16674018080554,"{0.005, 0.0001, 0.01}","{50.58, 11.23, 16.04, 22.15}"
B-branchy_dgnet_mutiT(200),66.82000046178699,0.5884933948516846,1.1684134416596355,"{0.005, 0.0001, 0.05}","{50.58, 11.23, 21.29, 16.9}"
B-branchy_dgnet_mutiT(200),66.94000041171908,0.5910023927688598,1.1634531455129664,"{0.005, 0.0001, 0.1}","{50.58, 11.23, 23.86, 14.33}"
B-branchy_dgnet_mutiT(200),66.72000033065677,0.5839493751525878,1.1775054861441485,"{0.005, 0.0001, 0.5}","{50.58, 11.23, 31.69, 6.5}"
B-branchy_dgnet_mutiT(200),66.69000026211143,0.5552691459655762,1.238324869783504,"{0.005, 0.0001, 0.75}","{50.58, 11.23, 35.86, 2.33}"
B-branchy_dgnet_mutiT(200),66.79000024229288,0.49632754325866696,1.3853827018305669,"{0.005, 0.0001, 1.0}","{50.58, 11.23, 37.4, 0.79}"
B-branchy_dgnet_mutiT(200),66.84000024408103,0.4402151107788086,1.561971808864404,"{0.005, 0.0001, 5.0}","{50.58, 11.23, 38.19, 0.0}"
B-branchy_dgnet_mutiT(200),66.84000024408103,0.4398036003112793,1.5634332970124738,"{0.005, 0.0001, 10.0}","{50.58, 11.23, 38.19, 0.0}"
B-branchy_dgnet_mutiT(200),66.79000031411648,0.582122015953064,1.1812018340293464,"{0.005, 0.001, 0.0001}","{50.58, 16.36, 2.54, 30.52}"
B-branchy_dgnet_mutiT(200),66.79000038340688,0.583145260810852,1.1791291794372474,"{0.005, 0.001, 0.001}","{50.58, 16.36, 6.28, 26.78}"
B-branchy_dgnet_mutiT(200),66.7600004209578,0.5865855693817139,1.1722136185473895,"{0.005, 0.001, 0.005}","{50.58, 16.36, 10.0, 23.06}"
B-branchy_dgnet_mutiT(200),66.74000042080878,0.592713975906372,1.1600934359969215,"{0.005, 0.001, 0.01}","{50.58, 16.36, 11.73, 21.33}"
B-branchy_dgnet_mutiT(200),66.73000041559338,0.6683201789855957,1.0288535562644436,"{0.005, 0.001, 0.05}","{50.58, 16.36, 16.43, 16.63}"
B-branchy_dgnet_mutiT(200),66.65000043332576,0.5911242961883545,1.1632132147272174,"{0.005, 0.001, 0.1}","{50.58, 16.36, 19.0, 14.06}"
B-branchy_dgnet_mutiT(200),66.51000039122998,0.582774806022644,1.1798787211914965,"{0.005, 0.001, 0.5}","{50.58, 16.36, 26.53, 6.53}"
B-branchy_dgnet_mutiT(200),66.84000030085444,0.5570109367370606,1.2344525888496258,"{0.005, 0.001, 0.75}","{50.58, 16.36, 30.69, 2.37}"
B-branchy_dgnet_mutiT(200),66.8600003182888,0.49745347499847414,1.3822470390315973,"{0.005, 0.001, 1.0}","{50.58, 16.36, 32.26, 0.8}"
B-branchy_dgnet_mutiT(200),66.85000033341349,0.4427774906158447,1.5529325845273985,"{0.005, 0.001, 5.0}","{50.58, 16.36, 33.06, 0.0}"
B-branchy_dgnet_mutiT(200),66.85000033341349,0.4435196161270142,1.5503341179744015,"{0.005, 0.001, 10.0}","{50.58, 16.36, 33.06, 0.0}"
B-branchy_dgnet_mutiT(200),66.71000039353967,0.5822744369506836,1.1808926328168121,"{0.005, 0.005, 0.0001}","{50.58, 20.06, 1.49, 27.87}"
B-branchy_dgnet_mutiT(200),66.74000046811997,0.583827567100525,1.177751157396489,"{0.005, 0.005, 0.001}","{50.58, 20.06, 4.47, 24.89}"
B-branchy_dgnet_mutiT(200),66.65000047676266,0.5836348056793214,1.1781401420572988,"{0.005, 0.005, 0.005}","{50.58, 20.06, 7.53, 21.83}"
B-branchy_dgnet_mutiT(200),66.60000045500696,0.5835622549057007,1.178286613111623,"{0.005, 0.005, 0.01}","{50.58, 20.06, 9.1, 20.26}"
B-branchy_dgnet_mutiT(200),66.62000045262278,0.5877881050109863,1.169815426700014,"{0.005, 0.005, 0.05}","{50.58, 20.06, 13.57, 15.79}"
B-branchy_dgnet_mutiT(200),66.62000045418739,0.5833094120025635,1.1787973564698762,"{0.005, 0.005, 0.1}","{50.58, 20.06, 15.81, 13.55}"
B-branchy_dgnet_mutiT(200),66.61000043183564,0.5879216670989991,1.169549671923956,"{0.005, 0.005, 0.5}","{50.58, 20.06, 22.94, 6.42}"
B-branchy_dgnet_mutiT(200),66.68000040948391,0.560071611404419,1.227706562645454,"{0.005, 0.005, 0.75}","{50.58, 20.06, 27.08, 2.28}"
B-branchy_dgnet_mutiT(200),66.77000039175152,0.5030860900878906,1.3667712274702193,"{0.005, 0.005, 1.0}","{50.58, 20.06, 28.54, 0.82}"
B-branchy_dgnet_mutiT(200),66.81000036373734,0.4422656297683716,1.5547298876305158,"{0.005, 0.005, 5.0}","{50.58, 20.06, 29.36, 0.0}"
B-branchy_dgnet_mutiT(200),66.81000036373734,0.4410912752151489,1.558869176311027,"{0.005, 0.005, 10.0}","{50.58, 20.06, 29.36, 0.0}"
B-branchy_dgnet_mutiT(200),66.75000035028906,0.5881630659103393,1.1690696555526987,"{0.005, 0.01, 0.0001}","{50.58, 22.22, 1.27, 25.93}"
B-branchy_dgnet_mutiT(200),66.73000036731362,0.6648111820220948,1.0342840365307926,"{0.005, 0.01, 0.001}","{50.58, 22.22, 3.64, 23.56}"
B-branchy_dgnet_mutiT(200),66.69000039465726,0.5826889753341675,1.180052518546939,"{0.005, 0.01, 0.005}","{50.58, 22.22, 6.33, 20.87}"
B-branchy_dgnet_mutiT(200),66.6300003693998,0.5826375007629395,1.1801567732461975,"{0.005, 0.01, 0.01}","{50.58, 22.22, 7.66, 19.54}"
B-branchy_dgnet_mutiT(200),66.6700003761053,0.5858752727508545,1.1736347732242072,"{0.005, 0.01, 0.05}","{50.58, 22.22, 11.84, 15.36}"
B-branchy_dgnet_mutiT(200),66.69000035703182,0.5834295511245727,1.178554619914691,"{0.005, 0.01, 0.1}","{50.58, 22.22, 13.97, 13.23}"
B-branchy_dgnet_mutiT(200),66.70000034809112,0.5856190919876099,1.1741481831455856,"{0.005, 0.01, 0.5}","{50.58, 22.22, 21.04, 6.16}"
B-branchy_dgnet_mutiT(200),66.78000034675003,0.559578013420105,1.2287895099202173,"{0.005, 0.01, 0.75}","{50.58, 22.22, 25.03, 2.17}"
B-branchy_dgnet_mutiT(200),66.82000031001866,0.5017458438873291,1.3704220996537568,"{0.005, 0.01, 1.0}","{50.58, 22.22, 26.37, 0.83}"
B-branchy_dgnet_mutiT(200),66.84000031143427,0.4415747880935669,1.5571622552121813,"{0.005, 0.01, 5.0}","{50.58, 22.22, 27.2, 0.0}"
B-branchy_dgnet_mutiT(200),66.84000031143427,0.44762156009674076,1.5361270639511053,"{0.005, 0.01, 10.0}","{50.58, 22.22, 27.2, 0.0}"
B-branchy_dgnet_mutiT(200),66.70000038832427,0.5862356424331665,1.1729133186421867,"{0.005, 0.05, 0.0001}","{50.58, 28.08, 0.64, 20.7}"
B-branchy_dgnet_mutiT(200),66.70000038698316,0.5805573463439941,1.1843853104309836,"{0.005, 0.05, 0.001}","{50.58, 28.08, 2.1, 19.24}"
B-branchy_dgnet_mutiT(200),66.79000037200748,0.582401704788208,1.1806345812855554,"{0.005, 0.05, 0.005}","{50.58, 28.08, 3.74, 17.6}"
B-branchy_dgnet_mutiT(200),66.74000037290155,0.5831784725189209,1.1790620286490612,"{0.005, 0.05, 0.01}","{50.58, 28.08, 4.9, 16.44}"
B-branchy_dgnet_mutiT(200),66.64000036895276,0.5838840246200561,1.1776372770603816,"{0.005, 0.05, 0.05}","{50.58, 28.08, 8.26, 13.08}"
B-branchy_dgnet_mutiT(200),66.53000038772822,0.584659218788147,1.1760758588530438,"{0.005, 0.05, 0.1}","{50.58, 28.08, 10.06, 11.28}"
B-branchy_dgnet_mutiT(200),66.60000036850572,0.5843185424804688,1.176761548510337,"{0.005, 0.05, 0.5}","{50.58, 28.08, 15.58, 5.76}"
B-branchy_dgnet_mutiT(200),66.53000038914382,0.550039267539978,1.2500990991932102,"{0.005, 0.05, 0.75}","{50.58, 28.08, 19.24, 2.1}"
B-branchy_dgnet_mutiT(200),66.6400003811717,0.5798550367355346,1.1858198158348117,"{0.005, 0.05, 1.0}","{50.58, 28.08, 20.58, 0.76}"
B-branchy_dgnet_mutiT(200),66.73000037066639,0.44057393074035645,1.5606996803400182,"{0.005, 0.05, 5.0}","{50.58, 28.08, 21.34, 0.0}"
B-branchy_dgnet_mutiT(200),66.73000037066639,0.43949780464172367,1.564521109344677,"{0.005, 0.05, 10.0}","{50.58, 28.08, 21.34, 0.0}"
B-branchy_dgnet_mutiT(200),66.71000039368869,0.5908805847167969,1.1636929874793247,"{0.005, 0.1, 0.0001}","{50.58, 31.19, 0.47, 17.76}"
B-branchy_dgnet_mutiT(200),66.69000036939978,0.5846521139144898,1.1760901508913169,"{0.005, 0.1, 0.001}","{50.58, 31.19, 1.53, 16.7}"
B-branchy_dgnet_mutiT(200),66.66000037379563,0.5854461193084717,1.1744950904872618,"{0.005, 0.1, 0.005}","{50.58, 31.19, 2.94, 15.29}"
B-branchy_dgnet_mutiT(200),66.77000037059187,0.5868239641189575,1.1717374117551078,"{0.005, 0.1, 0.01}","{50.58, 31.19, 3.79, 14.44}"
B-branchy_dgnet_mutiT(200),66.84000036977231,0.5838249444961549,1.1777564479812122,"{0.005, 0.1, 0.05}","{50.58, 31.19, 6.6, 11.63}"
B-branchy_dgnet_mutiT(200),66.67000036738813,0.5877171039581298,1.1699567500108112,"{0.005, 0.1, 0.1}","{50.58, 31.19, 8.01, 10.22}"
B-branchy_dgnet_mutiT(200),66.590000384897,0.5779498100280762,1.1897289019598718,"{0.005, 0.1, 0.5}","{50.58, 31.19, 13.28, 4.95}"
B-branchy_dgnet_mutiT(200),66.69000039279462,0.5391933202743531,1.275245013277895,"{0.005, 0.1, 0.75}","{50.58, 31.19, 16.33, 1.9}"
B-branchy_dgnet_mutiT(200),66.72000039242208,0.49337298870086665,1.3936790392258696,"{0.005, 0.1, 1.0}","{50.58, 31.19, 17.47, 0.76}"
B-branchy_dgnet_mutiT(200),66.71000039480627,0.44505987167358396,1.5449687483326338,"{0.005, 0.1, 5.0}","{50.58, 31.19, 18.23, 0.0}"
B-branchy_dgnet_mutiT(200),66.71000039480627,0.4414194345474243,1.5577102842732817,"{0.005, 0.1, 10.0}","{50.58, 31.19, 18.23, 0.0}"
B-branchy_dgnet_mutiT(200),66.74000025987625,0.5842897653579712,1.1768195057316333,"{0.005, 0.5, 0.0001}","{50.58, 41.03, 0.27, 8.12}"
B-branchy_dgnet_mutiT(200),66.74000025361777,0.5820850849151612,1.181276776698097,"{0.005, 0.5, 0.001}","{50.58, 41.03, 0.61, 7.78}"
B-branchy_dgnet_mutiT(200),66.75000024475158,0.5821620941162109,1.1811205157843214,"{0.005, 0.5, 0.005}","{50.58, 41.03, 1.22, 7.17}"
B-branchy_dgnet_mutiT(200),66.79000024057925,0.5789207935333253,1.1877334525781515,"{0.005, 0.5, 0.01}","{50.58, 41.03, 1.64, 6.75}"
B-branchy_dgnet_mutiT(200),66.76000024586915,0.5769280910491943,1.191835869219251,"{0.005, 0.5, 0.05}","{50.58, 41.03, 2.78, 5.61}"
B-branchy_dgnet_mutiT(200),66.76000024482607,0.6591246604919433,1.043207202047972,"{0.005, 0.5, 0.1}","{50.58, 41.03, 3.5, 4.89}"
B-branchy_dgnet_mutiT(200),66.70000024452806,0.5565361261367798,1.2355057660778472,"{0.005, 0.5, 0.5}","{50.58, 41.03, 5.86, 2.53}"
B-branchy_dgnet_mutiT(200),66.73000024996698,0.5022979021072388,1.3689159162082638,"{0.005, 0.5, 0.75}","{50.58, 41.03, 7.38, 1.01}"
B-branchy_dgnet_mutiT(200),66.72000024452805,0.47214179039001464,1.456349780655133,"{0.005, 0.5, 1.0}","{50.58, 41.03, 8.0, 0.39}"
B-branchy_dgnet_mutiT(200),66.78000025033951,0.4394925832748413,1.564539696549599,"{0.005, 0.5, 5.0}","{50.58, 41.03, 8.39, 0.0}"
B-branchy_dgnet_mutiT(200),66.78000025033951,0.442573094367981,1.553649784911927,"{0.005, 0.5, 10.0}","{50.58, 41.03, 8.39, 0.0}"
B-branchy_dgnet_mutiT(200),66.89000018835067,0.5556613206863403,1.2374508846923287,"{0.005, 0.75, 0.0001}","{50.58, 46.18, 0.07, 3.17}"
B-branchy_dgnet_mutiT(200),66.90000018745661,0.544866681098938,1.2619666731792014,"{0.005, 0.75, 0.001}","{50.58, 46.18, 0.29, 2.95}"
B-branchy_dgnet_mutiT(200),66.89000018745661,0.538919186592102,1.2758936960859293,"{0.005, 0.75, 0.005}","{50.58, 46.18, 0.47, 2.77}"
B-branchy_dgnet_mutiT(200),66.87000018745661,0.5402823925018311,1.2726744428753325,"{0.005, 0.75, 0.01}","{50.58, 46.18, 0.58, 2.66}"
B-branchy_dgnet_mutiT(200),66.85000018477439,0.5304060935974121,1.296371970783811,"{0.005, 0.75, 0.05}","{50.58, 46.18, 0.96, 2.28}"
B-branchy_dgnet_mutiT(200),66.84000018507243,0.5231875419616699,1.3142583447122584,"{0.005, 0.75, 0.1}","{50.58, 46.18, 1.18, 2.06}"
B-branchy_dgnet_mutiT(200),66.87000018656254,0.49550840854644773,1.3876729052684993,"{0.005, 0.75, 0.5}","{50.58, 46.18, 2.04, 1.2}"
B-branchy_dgnet_mutiT(200),66.91000019088388,0.46935739517211916,1.464989366196024,"{0.005, 0.75, 0.75}","{50.58, 46.18, 2.64, 0.6}"
B-branchy_dgnet_mutiT(200),66.9500001899898,0.44121994972229006,1.558414557876195,"{0.005, 0.75, 1.0}","{50.58, 46.18, 3.01, 0.23}"
B-branchy_dgnet_mutiT(200),66.93000019028783,0.4239303588867187,1.6219729926357052,"{0.005, 0.75, 5.0}","{50.58, 46.18, 3.24, 0.0}"
B-branchy_dgnet_mutiT(200),66.93000019028783,0.4241076946258545,1.6212947833432254,"{0.005, 0.75, 10.0}","{50.58, 46.18, 3.24, 0.0}"
B-branchy_dgnet_mutiT(200),66.970000205338,0.43593134880065915,1.577320820730982,"{0.005, 1.0, 0.0001}","{50.58, 48.3, 0.01, 1.11}"
B-branchy_dgnet_mutiT(200),66.97000020503998,0.4374698162078857,1.5717737942081706,"{0.005, 1.0, 0.001}","{50.58, 48.3, 0.05, 1.07}"
B-branchy_dgnet_mutiT(200),66.97000020474195,0.44343202114105223,1.5506403689640138,"{0.005, 1.0, 0.005}","{50.58, 48.3, 0.13, 0.99}"
B-branchy_dgnet_mutiT(200),66.96000020474196,0.43706243038177495,1.5732388443271055,"{0.005, 1.0, 0.01}","{50.58, 48.3, 0.2, 0.92}"
